Id,SalePrice
2735,138607.19657586009
2736,143803.218194818
2737,122772.75437480901
2738,139701.5620579174
2739,161585.44224240864
2740,136999.90308040017
2741,147771.72826779517
2742,145094.936796749
2743,142484.3589216673
2744,148637.56370052375
2745,143022.07461825333
2746,143197.41330062694
2747,161416.43665730447
2748,120763.22007737463
2749,130114.39921374561
2750,139151.00270551187
2751,138521.25728790436
2752,216267.85822602522
2753,149711.32497396952
2754,215269.8829379822
2755,126947.67257123296
2756,102201.07515511275
2757,72059.7086092392
2758,88090.89220244465
2759,151376.1877302125
2760,132069.62444028613
2761,143749.3776062425
2762,143363.56391616532
2763,183224.16704391426
2764,166975.18366502057
2765,270562.5889586371
2766,132180.24303137677
2767,83095.61182421232
2768,138769.09187773755
2769,133478.76023664343
2770,155493.05531191605
2771,115858.4626731538
2772,120952.93045771892
2773,145645.78550367994
2774,133218.60142800913
2775,111860.98095219562
2776,142109.14001552828
2777,153323.140683086
2778,126296.31507114974
2779,137382.28078274187
2780,99079.54214339703
2781,99218.64610331177
2782,96188.83497969218
2783,104622.66843295726
2784,127638.63712780048
2785,135010.00547233556
2786,80413.45878595437
2787,121722.98241517003
2788,80076.86508433311
2789,183072.15855851167
2790,90446.60457965401
2791,110782.56349716651
2792,66260.82370993093
2793,165545.4400501988
2794,105800.50442801995
2795,114848.86932059865
2796,99469.2087552777
2797,191732.96388569273
2798,110059.99142030622
2799,111004.35192571582
2800,79822.39749521365
2801,112135.14877423768
2802,140088.85141556218
2803,166436.87459779825
2804,151140.15719789665
2805,106458.74797625127
2806,85852.447328188
2807,161618.68374933585
2808,148263.69074316183
2809,137698.5802621866
2810,135934.14922156255
2811,162192.8537130453
2812,144075.53288518294
2813,176411.54737094807
2814,167900.3946988225
2815,103391.76190559487
2816,223355.18310861383
2817,153279.491192659
2818,134346.27250312013
2819,184879.88381523534
2820,135108.61476053912
2821,100769.4286949464
2822,190735.2503706977
2823,226249.29948393887
2824,169166.13986605953
2825,157607.02598927965
2826,131424.5697111484
2827,136489.68697185875
2828,224031.06032659824
2829,202130.44137664084
2830,235795.5549178106
2831,183598.9357317289
2832,246968.87080269336
2833,304737.9846032616
2834,210989.1713176923
2835,207695.39682815212
2836,187495.11159905672
2837,164006.88471807964
2838,143821.79228586543
2839,178160.13613160164
2840,193334.037723527
2841,203646.684602048
2842,219963.19881620302
2843,145502.08020103606
2844,139243.22935306776
2845,119891.36973949
2846,205282.4015869665
2847,191817.6059144716
2848,219330.0038356491
2849,201628.56436395567
2850,287453.7568540098
2851,236153.00306101338
2852,223822.03821523048
2853,230806.00740491552
2854,142859.68741593376
2855,201349.8106711925
2856,202114.15681669064
2857,187495.11159905672
2858,210576.5415082386
2859,125912.29992284905
2860,128566.46675516649
2861,130563.06232547283
2862,195874.3445358117
2863,132624.34377760717
2864,250350.1901152337
2865,140279.3672587989
2866,149483.69498053
2867,100005.34874186297
2868,104469.42622411803
2869,105381.74851469381
2870,138689.20871356784
2871,91474.88238444863
2872,51279.11338207475
2873,108749.86733217731
2874,128949.15040731156
2875,110661.37103341715
2876,170860.45786143508
2877,140183.54541707746
2878,184586.32068703865
2879,139457.4538739559
2880,98317.24419704205
2881,166197.1910298931
2882,167619.1886765233
2883,194880.08703487992
2884,205572.75686791513
2885,188415.93645438756
2886,223820.25284379732
2887,99800.64327148508
2888,137083.06089001911
2889,59947.48117621161
2890,86359.65473788968
2891,138192.79703176513
2892,71151.97596545641
2893,98985.13641870958
2894,73002.72512171607
2895,306479.7169781139
2896,289467.79725047905
2897,196104.5739488218
2898,154903.0739553534
2899,229527.50138409552
2900,152508.87344278046
2901,221113.03478092529
2902,180440.03724745123
2903,341872.7558242646
2904,374666.9659534244
2905,94257.50899864062
2906,210456.16040598138
2907,117604.51171678516
2908,131626.79627960347
2909,154793.593428014
2910,90602.72970910494
2911,79959.3973091416
2912,143212.58371208032
2913,87766.12494759064
2914,75954.97593256795
2915,82324.31544170767
2916,84298.67717989022
2917,167620.9427203047
2918,123952.17806095276
2919,217032.20636254645
